areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08
Jamaica Estates,Queens,neighborhood,,,,,,,,,1200.0,1200.0,,1450.0,1300.0,1300.0,1300.0,1300.0,,,1225.0,1175.0,1225.0,1195.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1175.0,1175.0,1175.0,1325.0,,,,,1825.0,1825.0,1695.0,1650.0,1600.0,2575.0,1300.0,1450.0,1450.0,1450.0,1450.0,1500.0,1450.0,1450.0,1500.0,1500.0,1500.0,1650.0,1650.0,1650.0,1650.0,1650.0,1550.0,1425.0,1599.0,1550.0,1550.0,1650.0,1550.0,1575.0,1599.0,1650.0,1500.0,1650.0,1650.0,1500.0,1600.0,1650.0,1595.0,1625.0,1625.0,1625.0,1650.0,1700.0,1695.0,1695.0,1600.0,1599.0,1625.0,1550.0,1650.0,1795.0,1600.0,1650.0,1650.0,1575.0,1800.0,1595.0,1900.0,1800.0,1775.0,1550.0,1700.0,1750.0,1795.0,1795.0,1799.0,1765.0,1765.0,1675.0,1775.0,1795.0,1755.0,1725.0,1775.0,1650.0,1895.0,1895.0,1795.0,1795.0,1750.0,1833.0,1825.0,1750.0,1675.0,1850.0,1795.0,1700.0,1795.0,1775.0,1825.0,1875.0,1795.0,1795.0,1750.0,1800.0,1895.0,1795.0,1800.0,1850.0,1825.0,1845.0,1900.0,1975.0,1950.0,1875.0,1895.0,1750.0,1750.0,1850.0,1850.0,1850.0,1895.0,1950.0,1875.0,1950.0,1900.0,1985.0,1900.0,1900.0,1825.0,1850.0,1995.0,1950.0,1950.0,2025.0,2450.0,2200.0,2199.0,2213.0,2150.0,2100.0,2095.0,2025.0,2025.0,2000.0,2100.0,2100.0,2195.0,2195.0,2147.0,2075.0,2050.0,2195.0,2100.0,2100.0,2450.0,2550.0,2500.0,2700.0,2275.0,2250.0,2150.0,2200.0,2140.0,2200.0,2300.0,2300.0,2295.0,2325.0,2350.0,2700.0,2400.0,3050.0
Jamaica Hills,Queens,neighborhood,,,,,,,,1199.0,1199.0,1199.0,,,,,,,,,,,,,1300.0,1300.0,1300.0,1300.0,1300.0,1250.0,1300.0,1250.0,1300.0,1300.0,1300.0,,,,,,,,,,,,,,,,,,,,,,,,1300.0,1300.0,1300.0,1300.0,1300.0,1445.0,,,1350.0,1625.0,1625.0,1650.0,1699.0,1699.0,1599.0,,,,1599.0,,,1625.0,1400.0,1400.0,1600.0,1600.0,1600.0,1575.0,1575.0,1550.0,1500.0,1625.0,1625.0,1795.0,1795.0,,,,,,1595.0,1850.0,1850.0,1850.0,1800.0,1800.0,,,,,,,,1495.0,1495.0,1800.0,1195.0,1600.0,1725.0,1795.0,1600.0,1700.0,1700.0,1700.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1800.0,1800.0,1750.0,1800.0,1800.0,1650.0,1650.0,1750.0,1775.0,1650.0,1595.0,1775.0,1850.0,1850.0,1850.0,1650.0,1650.0,1800.0,1850.0,1850.0,1950.0,1950.0,1850.0,1950.0,1950.0,,1600.0,1596.0,2050.0,1895.0,,1600.0,1600.0,1750.0,1895.0,2000.0,2095.0,2095.0,2000.0,2100.0,2000.0,2099.0,2100.0,2100.0,2100.0,2200.0,2295.0,2600.0,2000.0,2000.0,1600.0,1875.0,1875.0,1800.0,,2100.0,2100.0,2495.0,2495.0,1999.0,1999.0,2136.0,2100.0,1999.0,1999.0,2399.0,2500.0,2350.0,1700.0,2175.0,2325.0,2325.0,2300.0
Kensington,Brooklyn,neighborhood,1854.0,1500.0,1250.0,1150.0,1150.0,1200.0,1200.0,1250.0,1385.0,1385.0,1300.0,1250.0,1250.0,1300.0,1300.0,1700.0,1850.0,1700.0,1500.0,1550.0,1700.0,1600.0,1100.0,1100.0,1395.0,1250.0,1250.0,1250.0,1250.0,1250.0,1700.0,1600.0,1600.0,1700.0,1650.0,1600.0,1500.0,1450.0,1475.0,1475.0,1450.0,1475.0,1475.0,1650.0,1550.0,1700.0,1700.0,1550.0,1550.0,1500.0,1600.0,1683.0,1700.0,1700.0,1590.0,1525.0,1595.0,1700.0,1590.0,1550.0,1575.0,1650.0,1750.0,1750.0,1700.0,1683.0,1664.0,1700.0,1700.0,1725.0,1800.0,1750.0,1695.0,1650.0,1650.0,1650.0,1700.0,1775.0,1790.0,1790.0,1750.0,1725.0,1725.0,1700.0,1700.0,1700.0,1720.0,1725.0,1750.0,1735.0,1750.0,1725.0,1700.0,1700.0,1700.0,1700.0,1700.0,1725.0,1800.0,1700.0,1750.0,1700.0,1750.0,1750.0,1775.0,1750.0,1775.0,1800.0,1795.0,1795.0,1785.0,1785.0,1785.0,1800.0,1700.0,1799.0,1850.0,1850.0,1800.0,1825.0,1800.0,1895.0,1895.0,1850.0,1815.0,1795.0,1775.0,1775.0,1775.0,1750.0,1750.0,1750.0,1750.0,1750.0,1700.0,1700.0,1750.0,1775.0,1750.0,1750.0,1895.0,1850.0,1799.0,1800.0,1800.0,1850.0,1850.0,1950.0,2000.0,2000.0,2099.0,2100.0,2150.0,2150.0,2150.0,2175.0,2150.0,2399.0,2300.0,2200.0,2300.0,2300.0,2200.0,2250.0,2250.0,2300.0,2250.0,2250.0,2300.0,2300.0,2200.0,2500.0,2500.0,2350.0,2350.0,2395.0,2400.0,2300.0,2265.0,2349.0,2399.0,2400.0,2350.0,2500.0,2500.0,2500.0,2500.0,2800.0,2550.0,2500.0,2300.0,2300.0,2500.0,2500.0,2600.0,2550.0,2550.0,2500.0,2450.0,2730.0
Kew Gardens,Queens,neighborhood,1400.0,1425.0,1425.0,1425.0,1450.0,1350.0,1375.0,1375.0,1425.0,1399.0,1399.0,1399.0,1350.0,1300.0,1395.0,1300.0,1299.0,1295.0,1299.0,,1525.0,1460.0,1500.0,1475.0,1475.0,1775.0,1600.0,1400.0,1600.0,1750.0,1550.0,1750.0,1375.0,1400.0,1300.0,1400.0,1475.0,1475.0,1500.0,1500.0,1400.0,1425.0,1395.0,1425.0,1450.0,1450.0,1500.0,1425.0,1400.0,1450.0,1500.0,1500.0,1650.0,1599.0,1650.0,1695.0,1650.0,1650.0,1595.0,1600.0,1675.0,1650.0,1650.0,1750.0,1750.0,1700.0,1750.0,1800.0,1800.0,1700.0,1700.0,1700.0,1800.0,1750.0,1700.0,1800.0,1800.0,1800.0,1850.0,1800.0,1800.0,1800.0,1800.0,1800.0,1785.0,1785.0,1790.0,1800.0,1750.0,1700.0,1750.0,1800.0,1800.0,1795.0,1850.0,1795.0,1775.0,1825.0,1825.0,1800.0,1750.0,1795.0,1825.0,1800.0,1750.0,1725.0,1700.0,1725.0,1775.0,1800.0,1800.0,1850.0,1825.0,1850.0,1850.0,1850.0,1825.0,1820.0,1750.0,1750.0,1801.0,1895.0,1825.0,1800.0,1800.0,1800.0,1800.0,1800.0,1775.0,1800.0,1754.0,1775.0,1775.0,1740.0,1800.0,1775.0,1750.0,1795.0,1800.0,1800.0,1800.0,1800.0,1800.0,1825.0,1850.0,1850.0,1850.0,1895.0,1925.0,1950.0,1850.0,1950.0,2100.0,2095.0,2095.0,2100.0,2000.0,2100.0,2100.0,2100.0,2200.0,2150.0,2100.0,2100.0,2300.0,2395.0,2390.0,2350.0,2290.0,2160.0,2300.0,2380.0,2300.0,2700.0,2400.0,2395.0,2395.0,2350.0,2250.0,2350.0,2300.0,2300.0,2200.0,2350.0,2450.0,2542.0,2500.0,2500.0,2550.0,2427.0,2295.0,2400.0,2400.0,2500.0,2500.0,2595.0,2350.0,2400.0,2400.0,2590.0
Kew Gardens Hills,Queens,neighborhood,1300.0,1300.0,1300.0,1200.0,1350.0,1150.0,1250.0,1250.0,1795.0,1795.0,1795.0,1200.0,1400.0,1400.0,1200.0,1200.0,1200.0,1200.0,1200.0,1200.0,1400.0,1300.0,1280.0,1250.0,1250.0,1250.0,1350.0,1350.0,1350.0,1350.0,1275.0,1250.0,1250.0,1250.0,1000.0,1250.0,1250.0,1250.0,1250.0,1695.0,1695.0,1695.0,1350.0,1700.0,1625.0,1625.0,1250.0,1250.0,1250.0,1550.0,1550.0,1695.0,1300.0,1450.0,1725.0,1450.0,1650.0,1650.0,1200.0,1525.0,1525.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1575.0,1600.0,1600.0,1600.0,1875.0,1875.0,1875.0,1875.0,1650.0,1650.0,1950.0,2200.0,1775.0,1750.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1725.0,1725.0,1750.0,1725.0,1725.0,1725.0,1750.0,1750.0,1800.0,1850.0,1800.0,1800.0,1800.0,1700.0,1750.0,1700.0,1650.0,1800.0,1800.0,1700.0,1800.0,1825.0,1938.0,1800.0,1795.0,1700.0,1800.0,1700.0,1700.0,1750.0,1750.0,1750.0,1800.0,1800.0,1750.0,1750.0,1750.0,1800.0,1950.0,1750.0,1700.0,1700.0,1700.0,1999.0,1999.0,1800.0,1900.0,1800.0,2150.0,1999.0,1995.0,1799.0,1850.0,1945.0,1800.0,1945.0,1950.0,1950.0,1995.0,2225.0,2200.0,2300.0,2195.0,2000.0,2100.0,2000.0,2100.0,1950.0,2299.0,2600.0,2450.0,2400.0,2500.0,2500.0,2500.0,2100.0,2050.0,2050.0,2400.0,2400.0,2150.0,2199.0,2150.0,2195.0,2195.0,2150.0,2200.0,2150.0,2150.0,2150.0,2700.0,2500.0,2150.0,2500.0,2500.0,2800.0,2495.0,2600.0,2600.0,2600.0,2500.0,2495.0,2400.0,2400.0,2395.0,2500.0,2495.0,2800.0
Kingsbridge,Bronx,neighborhood,1131.0,1162.0,1300.0,1350.0,1400.0,1400.0,1400.0,1400.0,1150.0,1150.0,1250.0,1250.0,,,,1500.0,,,1200.0,1200.0,1200.0,1000.0,1295.0,1100.0,1100.0,1850.0,1750.0,1795.0,1295.0,1295.0,1295.0,1295.0,1400.0,1300.0,1300.0,1086.0,1200.0,1200.0,1200.0,1250.0,1150.0,1100.0,1100.0,1100.0,1100.0,1100.0,1200.0,1250.0,1250.0,1200.0,1200.0,1350.0,1200.0,1200.0,1345.0,1325.0,1325.0,1325.0,1350.0,1400.0,1350.0,1350.0,1345.0,1309.0,1325.0,1309.0,1300.0,1325.0,1395.0,1400.0,1400.0,1400.0,1400.0,1450.0,1400.0,1450.0,1450.0,1450.0,1495.0,1650.0,1550.0,1550.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1450.0,1499.0,1575.0,1590.0,1547.0,1500.0,1500.0,1500.0,1500.0,1525.0,1550.0,1550.0,1600.0,1575.0,1575.0,1575.0,1575.0,1550.0,1550.0,1600.0,1650.0,1675.0,1650.0,1675.0,1600.0,1600.0,1600.0,1675.0,1650.0,1614.0,1662.0,1700.0,1686.0,1686.0,1650.0,1650.0,1650.0,1699.0,1700.0,1695.0,1630.0,1700.0,1665.0,1650.0,1600.0,1600.0,1650.0,1725.0,1725.0,1650.0,1650.0,1650.0,1625.0,1650.0,1700.0,1650.0,1650.0,1750.0,1750.0,1850.0,1850.0,1875.0,1800.0,1750.0,1750.0,1800.0,1800.0,1895.0,1895.0,1875.0,1850.0,1800.0,2000.0,2000.0,2085.0,2000.0,1875.0,1875.0,1950.0,1975.0,1950.0,1900.0,2100.0,2100.0,2100.0,2050.0,2195.0,2200.0,2100.0,1995.0,1995.0,2000.0,2100.0,2100.0,2100.0,2110.0,2200.0,2195.0,2195.0,2200.0,2200.0,2200.0,2250.0,2150.0,2250.0,2250.0,2395.0,2595.0,2300.0,2589.0,2595.0
Laconia,Bronx,neighborhood,,,,,,1100.0,1100.0,,,,,,,,,,,,,,,,,,1000.0,1000.0,,1050.0,1100.0,1100.0,1100.0,,,,,,,,,,1500.0,1500.0,,,1100.0,,,,,1200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.0,1250.0,,,,,,,,,,,,,,,,,,,,1450.0,,1550.0,1450.0,,,1500.0,1500.0,1500.0,,,,,,1595.0,,,,,,,,,,1595.0,,,1750.0,1750.0,,,,,,,,,,,,,,,1600.0,1600.0,1650.0,,,,1700.0,1499.0,,,,1850.0,1800.0,1699.0,1599.0,,1500.0,1500.0,1795.0,1795.0,,,,,,,,2100.0,,,,2200.0,,,,,,2150.0,,,,,,,,,,,1400.0,1400.0,,,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,3000.0,,,,1300.0,1200.0,1200.0,,,,,,,,,,,,,,1400.0,1400.0,,,,,1449.0,1449.0,,,,,,,1300.0,1645.0,1499.0,1500.0,1500.0,1500.0,1500.0,1350.0,1500.0,1695.0,1600.0,1600.0,1699.0,1650.0,1645.0,1500.0,,1100.0,1400.0,1595.0,,,1450.0,1450.0,,,,,,,1500.0,1500.0,,1500.0,,,1500.0,,,1600.0,,1700.0,1700.0,,,,,,,1699.0,1500.0,1500.0,,,,1600.0,1650.0,1650.0,,,1400.0,,,1900.0,1900.0,,,,,,,,,,,,,1800.0,1600.0,,,,2500.0,2500.0,,,,,,,,,,,2350.0,2250.0,2100.0
Little Italy,Manhattan,neighborhood,2800.0,2500.0,2450.0,2195.0,2200.0,2200.0,2195.0,2195.0,4400.0,3995.0,2895.0,2600.0,2500.0,2400.0,2695.0,2195.0,2150.0,2150.0,2300.0,2650.0,4700.0,2550.0,2400.0,2495.0,2495.0,2300.0,2450.0,2350.0,2100.0,2300.0,2195.0,2300.0,2300.0,2250.0,2500.0,3100.0,2600.0,2600.0,2600.0,2695.0,2900.0,2395.0,2600.0,2700.0,2795.0,2900.0,3100.0,3150.0,3150.0,3200.0,3200.0,2850.0,2500.0,2700.0,2950.0,3100.0,2380.0,2300.0,2350.0,2400.0,2450.0,2450.0,2400.0,2750.0,2300.0,2300.0,2400.0,2499.0,3200.0,2375.0,2375.0,2400.0,2300.0,2500.0,2700.0,2650.0,2700.0,2650.0,2650.0,2600.0,2600.0,2595.0,2450.0,2500.0,2500.0,2495.0,2500.0,2650.0,2600.0,2600.0,2475.0,2500.0,2400.0,2400.0,2450.0,2400.0,2325.0,2300.0,2350.0,2300.0,2500.0,2450.0,2450.0,2475.0,2450.0,2590.0,2495.0,2450.0,2500.0,2650.0,2500.0,3550.0,3175.0,2850.0,2850.0,2895.0,2900.0,2400.0,2300.0,2350.0,2599.0,3300.0,2495.0,2600.0,2790.0,2500.0,2490.0,2395.0,2400.0,2200.0,2395.0,2295.0,2200.0,2300.0,1999.0,2200.0,2200.0,2200.0,2500.0,2700.0,2750.0,2500.0,2690.0,2500.0,3100.0,2950.0,2750.0,4000.0,2990.0,3450.0,3400.0,3375.0,3200.0,3495.0,3720.0,3250.0,3250.0,2850.0,3090.0,3295.0,3500.0,3900.0,3495.0,3550.0,3200.0,2775.0,2400.0,2400.0,3250.0,3350.0,2900.0,3100.0,3150.0,3250.0,3325.0,3095.0,3345.0,3300.0,3490.0,3995.0,3200.0,3750.0,3650.0,3650.0,4285.0,4200.0,4030.0,3675.0,3400.0,3495.0,3724.0,3600.0,3724.0,3724.0,3500.0,4495.0,4000.0,4000.0,3850.0,3890.0
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,1850.0,,,,,,,,,,,,,,,,,,,,,1200.0,,,,,1300.0,1300.0,1300.0,1300.0,,1350.0,1300.0,1650.0,1650.0,,1350.0,,1300.0,1300.0,1650.0,,,,,,1300.0,1300.0,,,,,,,,,,1375.0,1375.0,,,,,,,,,,,,,,,,1800.0,1750.0,1475.0,1700.0,,2275.0,2275.0,2275.0,,,,1800.0,1800.0,,,1695.0,2000.0,2000.0,,,1900.0,1850.0,1850.0,1800.0,1800.0,,,,1400.0,1550.0,,,,2100.0,1925.0,,,,,,,,,,,,,,,,1800.0,,,,,2100.0,2100.0,2400.0,2000.0,,2150.0,2050.0,2050.0,1800.0,1995.0,,,,,,2300.0,,,,,,,,,,,2550.0,2550.0
Long Island City,Queens,neighborhood,2250.0,2250.0,2215.0,2248.0,2600.0,2675.0,2640.0,2625.0,2658.0,2650.0,2650.0,2535.0,2500.0,2575.0,2700.0,2750.0,2820.0,2795.0,2650.0,2700.0,2775.0,2650.0,2720.0,2600.0,2600.0,2890.0,2890.0,2930.0,2860.0,2875.0,2835.0,2820.0,2800.0,2800.0,2745.0,2700.0,2700.0,2750.0,2650.0,2850.0,2850.0,2920.0,2825.0,2800.0,2795.0,2695.0,2775.0,2780.0,2810.0,2779.0,2750.0,3031.0,3000.0,2995.0,2930.0,2925.0,2895.0,2995.0,2950.0,3000.0,3052.0,3090.0,2985.0,3000.0,2975.0,3155.0,3150.0,3095.0,3095.0,2995.0,2995.0,2962.0,2895.0,2950.0,3070.0,3106.0,3150.0,3150.0,3170.0,3070.0,3046.0,2980.0,2975.0,2935.0,2999.0,2995.0,3000.0,3100.0,3095.0,3100.0,3126.0,3150.0,3134.0,2901.0,2815.0,2800.0,2830.0,2894.0,2940.0,2930.0,3000.0,3100.0,3194.0,3231.0,3244.0,3175.0,3117.0,3092.0,3058.0,3083.0,3133.0,3185.0,3231.0,3268.0,3291.0,3420.0,3337.0,3328.0,3236.0,3227.0,3250.0,3204.0,3254.0,3231.0,3155.0,3100.0,2995.0,2820.0,2800.0,2890.0,3000.0,2995.0,3000.0,2950.0,2950.0,3000.0,3100.0,3170.0,3250.0,3395.0,3400.0,3450.0,3495.0,3600.0,3500.0,3567.0,3700.0,3850.0,3900.0,3880.0,3950.0,3950.0,3900.0,3790.0,3700.0,3800.0,3800.0,3847.0,3901.0,4005.0,4000.0,3860.0,3985.0,4000.0,4113.0,4030.0,3913.0,3850.0,3949.0,3859.0,4042.0,4042.0,4095.0,4077.0,4140.0,4155.0,4100.0,4081.0,4094.0,4105.0,4072.0,4100.0,4189.0,4320.0,4300.0,4300.0,4340.0,4340.0,4373.0,4253.0,4150.0,4146.0,4200.0,4277.0,4344.0,4395.0,4410.0,4350.0,4450.0,4499.0
Longwood,Bronx,neighborhood,,,,,,,1099.0,1099.0,,,,,,,,,,,,1150.0,925.0,925.0,925.0,925.0,925.0,1000.0,1000.0,,1100.0,1100.0,1100.0,,,,,,,,,,,,,,,,,,,,1175.0,,,,,,,,,,,,,,,931.0,931.0,,,1400.0,1400.0,1400.0,1400.0,,,,,1597.0,,,,,,,,1600.0,1595.0,1550.0,1550.0,1550.0,1575.0,1017.0,1017.0,1017.0,,,,,,,,,1320.0,1320.0,1500.0,1550.0,,,1750.0,1800.0,1925.0,1925.0,1725.0,1699.0,1570.0,1600.0,,,,,1900.0,1900.0,,1900.0,1900.0,1695.0,1900.0,1900.0,1900.0,1800.0,1800.0,,,,,1950.0,1899.0,,,1650.0,1750.0,1925.0,,,,,,,,1795.0,,,1650.0,,,,,,,,,,1990.0,1950.0,,,2200.0,2200.0,2300.0,2300.0,2300.0,1850.0,3100.0,,,,,1900.0,1886.0,2600.0,2600.0,,1595.0,,,1500.0,2095.0,,,1665.0,,,,1665.0,1940.0,1940.0,1940.0,,,2250.0
Lower East Side,Manhattan,neighborhood,1995.0,1975.0,1950.0,1850.0,2000.0,2100.0,2100.0,2050.0,2200.0,2300.0,2395.0,2600.0,2500.0,2400.0,2250.0,2100.0,2195.0,2195.0,2150.0,2200.0,2250.0,2250.0,2200.0,2100.0,2195.0,2350.0,2395.0,2450.0,2350.0,2300.0,2350.0,2350.0,2495.0,2300.0,2300.0,2395.0,2395.0,2395.0,2495.0,2400.0,2395.0,2395.0,2395.0,2300.0,2375.0,2295.0,2295.0,2395.0,2425.0,2425.0,2495.0,2495.0,2550.0,2550.0,2595.0,2550.0,2500.0,2495.0,2495.0,2500.0,2495.0,2500.0,2450.0,2495.0,2500.0,2600.0,2695.0,2650.0,2795.0,2650.0,2600.0,2695.0,2725.0,2725.0,2650.0,2600.0,2750.0,2700.0,2800.0,2795.0,2750.0,2600.0,2600.0,2495.0,2500.0,2600.0,2595.0,2600.0,2650.0,2594.0,2600.0,2650.0,2600.0,2550.0,2500.0,2500.0,2500.0,2495.0,2500.0,2600.0,2595.0,2650.0,2650.0,2750.0,2900.0,2695.0,2692.0,2700.0,2750.0,2799.0,2765.0,2705.0,2895.0,2895.0,2895.0,2900.0,3095.0,3000.0,2950.0,3200.0,3400.0,3800.0,3000.0,3000.0,2900.0,2653.0,2550.0,2495.0,2450.0,2300.0,2300.0,2295.0,2375.0,2375.0,2295.0,2300.0,2700.0,2795.0,2650.0,2750.0,2995.0,2850.0,3053.0,3250.0,3195.0,3599.0,3400.0,3600.0,3817.0,3450.0,3495.0,3198.0,3200.0,3195.0,3324.0,3495.0,3950.0,3950.0,3595.0,3500.0,3650.0,3575.0,3595.0,3495.0,3600.0,3200.0,3195.0,3400.0,3450.0,3450.0,3495.0,3499.0,3708.0,3750.0,3695.0,3600.0,3595.0,3400.0,3599.0,3900.0,3800.0,3700.0,3695.0,3995.0,4175.0,3995.0,4100.0,4100.0,3995.0,4000.0,3795.0,3895.0,3895.0,4080.0,4195.0,4499.0,4650.0,4500.0,4250.0,4250.0
Manhattan,Manhattan,borough,2690.0,2650.0,2600.0,2700.0,2745.0,2750.0,2800.0,2800.0,2895.0,2895.0,2835.0,2800.0,2800.0,2850.0,2850.0,2900.0,2950.0,3000.0,2975.0,3000.0,3050.0,3090.0,3100.0,3095.0,3000.0,3000.0,3020.0,3100.0,3100.0,3100.0,3050.0,3095.0,3150.0,3100.0,3100.0,3150.0,3100.0,3125.0,3195.0,3100.0,3100.0,3050.0,3095.0,3195.0,3200.0,3195.0,3200.0,3200.0,3195.0,3195.0,3200.0,3231.0,3250.0,3200.0,3140.0,3150.0,3195.0,3195.0,3195.0,3200.0,3200.0,3230.0,3250.0,3250.0,3295.0,3300.0,3300.0,3375.0,3395.0,3300.0,3250.0,3300.0,3295.0,3300.0,3338.0,3364.0,3395.0,3300.0,3250.0,3200.0,3250.0,3208.0,3200.0,3195.0,3150.0,3200.0,3200.0,3204.0,3200.0,3200.0,3197.0,3200.0,3200.0,3195.0,3112.0,3169.0,3180.0,3134.0,3150.0,3150.0,3150.0,3195.0,3195.0,3150.0,3167.0,3200.0,3200.0,3250.0,3250.0,3295.0,3300.0,3350.0,3345.0,3395.0,3350.0,3350.0,3400.0,3450.0,3445.0,3450.0,3500.0,3525.0,3575.0,3500.0,3350.0,3219.0,3050.0,2950.0,2829.0,2800.0,2700.0,2700.0,2700.0,2750.0,2750.0,2800.0,2875.0,2850.0,2925.0,2999.0,3050.0,3200.0,3375.0,3500.0,3700.0,3800.0,3850.0,3989.0,3980.0,3900.0,3985.0,3950.0,4000.0,3995.0,3965.0,3950.0,3995.0,4095.0,4100.0,4200.0,4200.0,4195.0,4100.0,4033.0,4040.0,3999.0,3950.0,4000.0,4100.0,4200.0,4250.0,4253.0,4290.0,4200.0,4195.0,4025.0,4000.0,4100.0,4090.0,4200.0,4300.0,4400.0,4448.0,4500.0,4495.0,4583.0,4550.0,4500.0,4450.0,4500.0,4493.0,4500.0,4525.0,4695.0,4750.0,4825.0,4800.0,4815.0,4826.0,4845.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.0,1500.0,1650.0,,1500.0,1500.0,,,,,1650.0,1695.0,1695.0,1700.0,1700.0,1675.0,1675.0,,,,,,,,1650.0,,,,,,,,1600.0,1600.0,1699.0,1599.0,1599.0,,,,,,,,1700.0,1675.0,2499.0,,,1450.0,,,,,,,,,2100.0,,,,,,,,,,,,1950.0,1750.0,1700.0,,1675.0,1750.0,1750.0,1750.0,,1700.0,1700.0,,1700.0,1700.0,1600.0,,1500.0,,,,,,,,2150.0,2150.0,,,,2800.0,2800.0,,,1850.0,1850.0,,,,2200.0,,,,,,,,,,,2200.0,2200.0,,,,,,2150.0,2000.0,2150.0,2100.0,,2150.0,,2450.0,2500.0,2500.0,,,,,,2200.0,2200.0,2200.0,
Marble Hill,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,1425.0,1425.0,1425.0,,,,,,,,,1200.0,1100.0,1100.0,1100.0,1200.0,1200.0,,1300.0,1250.0,1250.0,1250.0,1150.0,1150.0,1100.0,,,1100.0,1100.0,1200.0,1200.0,1200.0,1450.0,1495.0,1250.0,1350.0,1300.0,1200.0,1200.0,1175.0,1300.0,1375.0,1200.0,1300.0,1150.0,1250.0,1395.0,1375.0,1375.0,1400.0,,,,1660.0,1750.0,1750.0,1599.0,1535.0,1325.0,1325.0,1770.0,1720.0,1720.0,1750.0,,1935.0,1825.0,1575.0,1825.0,1825.0,1825.0,1825.0,1845.0,,1550.0,1500.0,1500.0,1395.0,1825.0,1825.0,1810.0,1810.0,1725.0,1725.0,1695.0,1865.0,1865.0,1865.0,1865.0,1755.0,1595.0,1865.0,1800.0,1865.0,1865.0,1850.0,1850.0,1800.0,1865.0,1800.0,1775.0,1775.0,1775.0,1675.0,1650.0,1475.0,1475.0,1450.0,1400.0,1650.0,1850.0,1850.0,1800.0,1800.0,1800.0,1800.0,1803.0,1800.0,1875.0,1875.0,1950.0,1980.0,1932.0,1550.0,1650.0,1600.0,1775.0,1895.0,1963.0,1550.0,2150.0,2275.0,2295.0,2295.0,2150.0,2150.0,,1995.0,2300.0,1950.0,1950.0,2100.0,2295.0,2100.0,2100.0,2300.0,2500.0,2400.0,2400.0,2400.0,2400.0,2300.0,2194.0,,1950.0,2500.0,2400.0,2650.0,2650.0,2505.0,2505.0,3250.0,3175.0,3125.0,3125.0,3125.0,3270.0,3270.0,3270.0,3270.0,3250.0,3235.0,3275.0,3220.0,2750.0
