areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08
DUMBO,Brooklyn,neighborhood,6500.0,4400.0,6200.0,4500.0,6200.0,20000.0,20000.0,9500.0,4800.0,6250.0,6250.0,6250.0,6250.0,11000.0,11000.0,7500.0,7300.0,8500.0,6750.0,6750.0,9500.0,9500.0,12000.0,9500.0,5500.0,6300.0,6500.0,3600.0,6400.0,6200.0,6200.0,4250.0,4300.0,6500.0,6900.0,4300.0,6900.0,6000.0,6000.0,7100.0,7000.0,6000.0,5700.0,5700.0,6500.0,6800.0,7500.0,7500.0,6800.0,6800.0,6800.0,9000.0,9000.0,8600.0,8900.0,8900.0,9000.0,8600.0,8750.0,8750.0,11250.0,13000.0,11250.0,11500.0,3500.0,9750.0,9750.0,9750.0,9995.0,8895.0,8895.0,7650.0,7500.0,7800.0,7200.0,7200.0,7000.0,6950.0,9800.0,11000.0,16000.0,14000.0,15000.0,15000.0,13500.0,10500.0,9500.0,12500.0,12995.0,12500.0,9000.0,11100.0,12995.0,11469.0,11469.0,11469.0,9500.0,6595.0,7200.0,11916.0,11999.0,7000.0,7600.0,9500.0,9500.0,9500.0,9500.0,9500.0,9000.0,12500.0,7196.0,7962.0,8838.0,8800.0,10000.0,7000.0,7380.0,7000.0,7380.0,7380.0,7380.0,7380.0,10500.0,7380.0,7200.0,7695.0,7999.0,6919.0,7749.0,9000.0,9000.0,9000.0,8320.0,9315.0,7795.0,8320.0,8510.0,8795.0,7295.0,8500.0,6500.0,5000.0,6000.0,,7155.0,7595.0,8200.0,9363.0,12950.0,13000.0,12500.0,9995.0,10000.0,9500.0,7000.0,9500.0,9039.0,9950.0,10300.0,10600.0,12000.0,10150.0,9500.0,8495.0,8900.0,11000.0,11500.0,9364.0,12000.0,12750.0,11995.0,11995.0,11500.0,10000.0,10000.0,8500.0,10199.0,8800.0,7995.0,7895.0,7595.0,7595.0,7495.0,11995.0,12000.0,12500.0,11950.0,8200.0,15500.0,11995.0,11995.0,25000.0,17500.0,9750.0,9695.0,9600.0,11000.0,11000.0,9950.0,9849.0
Ditmas Park,Brooklyn,neighborhood,3500.0,4400.0,3900.0,4400.0,2600.0,2600.0,6000.0,6000.0,6000.0,5500.0,5500.0,5500.0,6000.0,4800.0,4800.0,6000.0,3950.0,2900.0,2900.0,4200.0,5000.0,5000.0,6000.0,6000.0,3200.0,3200.0,2900.0,2900.0,2300.0,2300.0,2850.0,2850.0,2400.0,2300.0,2200.0,2200.0,2200.0,1700.0,1600.0,2600.0,2300.0,2600.0,2600.0,3195.0,3000.0,2395.0,3100.0,2800.0,2400.0,2300.0,2400.0,2350.0,2400.0,2450.0,2575.0,2800.0,3000.0,2800.0,2400.0,2400.0,2400.0,2400.0,2400.0,2450.0,2400.0,2400.0,2450.0,2700.0,2550.0,2550.0,2550.0,2799.0,2985.0,2500.0,2500.0,2500.0,2500.0,2500.0,2900.0,2500.0,2699.0,2700.0,2900.0,2900.0,2795.0,2795.0,2699.0,2650.0,2500.0,2540.0,2650.0,2750.0,2700.0,2600.0,2700.0,2500.0,2525.0,2699.0,2800.0,2600.0,2850.0,2500.0,2750.0,2699.0,2750.0,2775.0,2700.0,2699.0,2599.0,2450.0,2337.0,2595.0,2995.0,2600.0,2695.0,2799.0,2750.0,2650.0,2650.0,2995.0,2995.0,2995.0,2675.0,3300.0,2970.0,2970.0,2907.0,2907.0,2800.0,2800.0,2899.0,2700.0,2580.0,2550.0,2500.0,2550.0,2745.0,2700.0,2600.0,2750.0,2600.0,2500.0,2499.0,2600.0,2750.0,2850.0,2600.0,2800.0,2975.0,3200.0,3300.0,3000.0,3150.0,3195.0,3450.0,3425.0,3450.0,3450.0,3250.0,3400.0,3500.0,3300.0,3200.0,3150.0,3600.0,3600.0,3500.0,3195.0,3195.0,3350.0,3875.0,3600.0,3699.0,3700.0,3795.0,3599.0,3600.0,4350.0,3850.0,3438.0,3700.0,3700.0,3650.0,3300.0,3600.0,3850.0,3850.0,3850.0,3500.0,3811.0,5600.0,3995.0,3800.0,3200.0,3200.0,3500.0,3700.0,4000.0,4000.0,3650.0
Douglaston,Queens,neighborhood,2900.0,2900.0,2900.0,3800.0,,,4000.0,4000.0,4000.0,,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,,,,,3700.0,3700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,5000.0,5000.0,5000.0,,5000.0,3700.0,4800.0,4800.0,4800.0,2900.0,3900.0,3900.0,3900.0,1850.0,4000.0,3000.0,3295.0,,,,5250.0,2200.0,2950.0,4000.0,3850.0,4000.0,2200.0,,2200.0,2350.0,3500.0,7500.0,7500.0,7500.0,,2400.0,2400.0,3800.0,3300.0,2500.0,3300.0,3000.0,3000.0,3000.0,2800.0,2800.0,2800.0,2800.0,2800.0,,5500.0,2700.0,3900.0,3200.0,3150.0,2300.0,2800.0,2800.0,2700.0,2995.0,6800.0,2300.0,2300.0,4500.0,,,2500.0,2500.0,2400.0,2300.0,2300.0,3500.0,3500.0,3100.0,3500.0,3500.0,3500.0,2600.0,3500.0,2100.0,3500.0,2250.0,2200.0,2300.0,2300.0,2400.0,2400.0,3250.0,4499.0,4499.0,,,2450.0,2450.0,5900.0,5900.0,,2400.0,2400.0,,3000.0,6500.0,,,7500.0,7500.0,5500.0,5500.0,5500.0,,3000.0,,2700.0,,,2900.0,5600.0,,3600.0,3000.0,2900.0,2900.0,,,,2900.0,4000.0,4000.0,5750.0,6750.0,,4800.0,3200.0,11500.0,,,3300.0,6750.0,3250.0,3750.0,3750.0,3500.0,3500.0,3250.0,6000.0,4200.0,4100.0,3350.0,4000.0,3500.0,3200.0,4750.0,,,,,8700.0,5100.0,4900.0,5000.0,,3850.0,
Downtown Brooklyn,Brooklyn,neighborhood,3300.0,3300.0,3503.0,4762.0,5900.0,5900.0,4097.0,4097.0,3950.0,6300.0,6300.0,4163.0,3285.0,4163.0,4163.0,3200.0,3500.0,3500.0,3150.0,3150.0,,,6200.0,4486.0,4097.0,4750.0,4305.0,3200.0,4800.0,4495.0,3200.0,3950.0,7900.0,4467.0,7500.0,4487.0,4627.0,5066.0,5700.0,6500.0,7300.0,6017.0,6017.0,5517.0,6017.0,6700.0,4912.0,4685.0,4685.0,6900.0,4950.0,5031.0,5031.0,4500.0,6500.0,7500.0,6000.0,6000.0,7500.0,7500.0,7500.0,5750.0,5750.0,5750.0,5450.0,5643.0,5661.0,5795.0,5810.0,5915.0,5915.0,5915.0,5780.0,5750.0,4900.0,5100.0,4707.0,4472.0,5915.0,6000.0,6500.0,7500.0,6600.0,7500.0,5915.0,6500.0,7500.0,7950.0,7500.0,5500.0,6345.0,6636.0,7300.0,5651.0,5740.0,5847.0,6290.0,6328.0,6741.0,6470.0,6685.0,6000.0,4900.0,4500.0,4300.0,6390.0,7107.0,7107.0,7775.0,5730.0,6600.0,6047.0,6700.0,6055.0,6700.0,6800.0,7516.0,7333.0,5399.0,5800.0,6250.0,6250.0,7000.0,5577.0,5400.0,5180.0,5150.0,5385.0,5700.0,5700.0,5750.0,5500.0,5900.0,7000.0,7567.0,5950.0,7995.0,7054.0,7999.0,8000.0,7375.0,8145.0,7375.0,7375.0,7350.0,7366.0,7200.0,7200.0,6800.0,7550.0,8950.0,7900.0,9900.0,9250.0,7995.0,7995.0,7800.0,7231.0,6995.0,7499.0,9040.0,8191.0,7600.0,6000.0,5598.0,6540.0,9995.0,9995.0,9995.0,10000.0,8852.0,9451.0,8400.0,7944.0,9333.0,7929.0,8550.0,7874.0,7928.0,7928.0,8228.0,8889.0,9250.0,9250.0,9250.0,9250.0,7950.0,8361.0,7440.0,8995.0,7721.0,8000.0,8891.0,9200.0,8488.0,8500.0,8969.0,8595.0,8200.0,8250.0
Dyker Heights,Brooklyn,neighborhood,1800.0,,,,1300.0,1300.0,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1700.0,1700.0,1700.0,1700.0,1500.0,2300.0,2000.0,2000.0,1800.0,1800.0,2000.0,1700.0,2150.0,2100.0,2100.0,,2000.0,1900.0,1900.0,2500.0,2200.0,2200.0,2200.0,2200.0,1700.0,1700.0,3750.0,1850.0,1850.0,6000.0,6000.0,5000.0,2600.0,2600.0,2150.0,1800.0,1600.0,2200.0,2200.0,2300.0,2300.0,2100.0,2300.0,2200.0,2200.0,2400.0,2900.0,2350.0,2250.0,2480.0,2500.0,2500.0,2300.0,2300.0,2300.0,2400.0,2400.0,2400.0,2400.0,2500.0,2350.0,2500.0,2400.0,2400.0,2400.0,2450.0,2400.0,2500.0,2500.0,2450.0,2450.0,2500.0,2400.0,2400.0,2400.0,2400.0,2300.0,2400.0,2395.0,2400.0,2400.0,2350.0,2400.0,2400.0,2400.0,2400.0,2500.0,2550.0,2500.0,2600.0,2500.0,2500.0,2400.0,2600.0,2500.0,2400.0,2300.0,2400.0,2400.0,2400.0,2400.0,2400.0,2498.0,2495.0,2400.0,2400.0,2400.0,2400.0,2300.0,2400.0,2460.0,2400.0,2300.0,2300.0,2350.0,2600.0,2500.0,2500.0,2300.0,2295.0,2250.0,2200.0,2300.0,2450.0,2375.0,2500.0,2500.0,2800.0,2399.0,2200.0,2500.0,2600.0,2600.0,2500.0,2500.0,3200.0,2800.0,3200.0,3200.0,2900.0,2900.0,3300.0,3545.0,3500.0,3250.0,2850.0,3350.0,3000.0,3200.0,3800.0,3800.0,3000.0,3400.0,3200.0,3500.0,3500.0,3500.0,3200.0,3350.0,3300.0,3500.0,3200.0,3295.0,3000.0,3695.0,3650.0,3000.0,2900.0,2900.0,3050.0,2900.0,2800.0,3095.0,3400.0,3860.0,3860.0,3860.0,3860.0,3860.0,3800.0,3860.0,3200.0,3200.0,3600.0
East Elmhurst,Queens,neighborhood,1800.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,1700.0,,,,,,,,,,,,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2200.0,2150.0,2150.0,2500.0,2500.0,2400.0,,,2995.0,2895.0,2800.0,2800.0,2800.0,2990.0,2990.0,2900.0,2650.0,2550.0,,,2200.0,2100.0,1975.0,2250.0,2450.0,2450.0,,2500.0,2400.0,,2450.0,2450.0,2900.0,,,2400.0,2400.0,2600.0,2500.0,2500.0,2500.0,2500.0,2500.0,2700.0,2650.0,2650.0,2600.0,2550.0,,,2399.0,2900.0,2650.0,2650.0,2600.0,2600.0,2000.0,2000.0,2399.0,2399.0,2399.0,2500.0,2450.0,2650.0,2600.0,2600.0,2600.0,,3200.0,3200.0,2600.0,2900.0,2900.0,2800.0,2800.0,2700.0,2895.0,2650.0,2650.0,2300.0,2300.0,3200.0,2850.0,2850.0,2499.0,2800.0,2800.0,,2700.0,2700.0,3000.0,2700.0,2600.0,2700.0,3300.0,3200.0,3100.0,3100.0,2999.0,2999.0,,,3250.0,3250.0,3200.0,3250.0,3250.0,3500.0,3500.0,3500.0,3350.0,3400.0,3350.0,3350.0,,3500.0,3200.0,2900.0,3300.0,3500.0,3800.0,3400.0,3200.0,3000.0,3000.0,3000.0,2995.0,2900.0,2900.0,2900.0,3300.0,3300.0,3300.0,3600.0,3200.0,3000.0,,3999.0,3450.0,,,3400.0,3400.0,3500.0,3500.0,3200.0,,3500.0,3200.0,3200.0
East Flatbush,Brooklyn,neighborhood,2400.0,1500.0,2550.0,2400.0,1500.0,1475.0,2450.0,2400.0,2350.0,2200.0,1700.0,1700.0,1750.0,1800.0,1750.0,1800.0,1800.0,1800.0,2450.0,2450.0,2450.0,2450.0,2450.0,1800.0,2475.0,1900.0,2490.0,1900.0,2495.0,2495.0,2550.0,2550.0,2490.0,2495.0,2495.0,2590.0,1650.0,1650.0,1700.0,1700.0,1850.0,1800.0,1895.0,2500.0,1800.0,1900.0,1900.0,2800.0,2100.0,2500.0,2800.0,2500.0,2500.0,2500.0,2400.0,2200.0,2200.0,2375.0,2300.0,2000.0,2300.0,2300.0,2100.0,2400.0,2900.0,3050.0,2300.0,2300.0,2295.0,2500.0,2400.0,2500.0,2500.0,2300.0,2200.0,2300.0,2300.0,2300.0,2300.0,2400.0,2395.0,2400.0,2399.0,2399.0,2399.0,2400.0,2400.0,2400.0,2399.0,2400.0,2499.0,2500.0,2499.0,2400.0,2400.0,2400.0,2400.0,2500.0,2500.0,2500.0,2700.0,2499.0,2500.0,2600.0,2650.0,2695.0,2599.0,2499.0,2500.0,2500.0,2500.0,2795.0,2575.0,2600.0,2600.0,2600.0,2600.0,2598.0,2600.0,2700.0,2650.0,2600.0,2799.0,2650.0,2700.0,2700.0,2625.0,2654.0,2600.0,2699.0,2650.0,2500.0,2500.0,2500.0,2499.0,2400.0,2650.0,2600.0,2550.0,2699.0,2650.0,2650.0,2750.0,2600.0,2699.0,2995.0,2900.0,2850.0,2999.0,3150.0,3200.0,3200.0,3200.0,3200.0,3000.0,3000.0,3199.0,3000.0,3100.0,3100.0,3350.0,3299.0,3195.0,3195.0,3100.0,3295.0,3225.0,3300.0,3395.0,3300.0,3399.0,3400.0,3300.0,3450.0,3400.0,3500.0,3500.0,3200.0,3500.0,3499.0,3464.0,3400.0,3500.0,3500.0,3600.0,3550.0,3400.0,3500.0,3550.0,3600.0,3500.0,3400.0,3500.0,3500.0,3800.0,3770.0,3700.0,3750.0,3595.0,3500.0
East Harlem,Manhattan,neighborhood,2750.0,2690.0,2495.0,2795.0,2495.0,2400.0,2690.0,2750.0,2595.0,2595.0,2750.0,3500.0,2995.0,2900.0,2400.0,2450.0,2450.0,2450.0,2900.0,2500.0,2800.0,2845.0,2550.0,3000.0,3000.0,2995.0,2995.0,3345.0,3550.0,3400.0,3500.0,3400.0,3400.0,3400.0,3395.0,3450.0,3000.0,3295.0,3200.0,2650.0,3300.0,3500.0,2933.0,3450.0,3400.0,3000.0,2600.0,2700.0,3400.0,3195.0,2950.0,2999.0,3000.0,3000.0,3000.0,2999.0,3000.0,3300.0,3000.0,3100.0,2995.0,2995.0,2795.0,2850.0,3050.0,3208.0,3390.0,3300.0,3200.0,3075.0,3000.0,2950.0,2850.0,2995.0,3200.0,3000.0,3050.0,3215.0,3025.0,3300.0,3400.0,3400.0,3300.0,3300.0,3250.0,3250.0,3150.0,3150.0,3300.0,3250.0,3250.0,3199.0,3088.0,3055.0,2800.0,3000.0,2825.0,2996.0,3050.0,3100.0,3300.0,3300.0,3250.0,3295.0,3295.0,3200.0,3000.0,2900.0,3100.0,3025.0,3150.0,3250.0,3400.0,3400.0,3390.0,3300.0,3295.0,3295.0,3000.0,3316.0,3495.0,3800.0,3495.0,3995.0,3600.0,3300.0,3200.0,3079.0,2912.0,2841.0,2750.0,2740.0,2690.0,2750.0,2695.0,2650.0,2690.0,2816.0,2850.0,2980.0,2900.0,2995.0,2995.0,3155.0,3053.0,3080.0,3250.0,3300.0,3575.0,3499.0,3751.0,3950.0,3695.0,3595.0,3495.0,3350.0,3395.0,3500.0,3450.0,3600.0,3650.0,3800.0,3650.0,3650.0,3800.0,3700.0,3650.0,3650.0,3595.0,3650.0,3500.0,3800.0,4150.0,3900.0,3800.0,3800.0,4275.0,3750.0,3500.0,3850.0,3895.0,3850.0,3750.0,3950.0,3895.0,4500.0,4475.0,4100.0,3850.0,3800.0,3800.0,3699.0,3895.0,4500.0,4657.0,4300.0,4495.0,4300.0,4295.0,4425.0
East New York,Brooklyn,neighborhood,2280.0,,,,,,,1600.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1600.0,1660.0,1500.0,1700.0,1700.0,1700.0,1750.0,1800.0,1800.0,1800.0,1600.0,1500.0,1525.0,1525.0,1800.0,1800.0,1650.0,1600.0,1650.0,1900.0,1700.0,1700.0,1500.0,1600.0,1795.0,1795.0,1600.0,1650.0,1750.0,1595.0,1900.0,2283.0,2000.0,1900.0,1900.0,2000.0,2000.0,1950.0,1850.0,1850.0,1895.0,1950.0,1950.0,2050.0,2050.0,2000.0,2000.0,1999.0,2000.0,2000.0,2095.0,2095.0,2100.0,2100.0,2100.0,2200.0,2295.0,2300.0,2500.0,2500.0,2350.0,2300.0,2299.0,2200.0,2200.0,2250.0,2250.0,2250.0,2300.0,2299.0,2300.0,2299.0,2200.0,2200.0,2200.0,2250.0,2350.0,2350.0,2350.0,2300.0,2300.0,2400.0,2399.0,2400.0,2250.0,2250.0,2300.0,2300.0,2400.0,2350.0,2300.0,2300.0,2300.0,2300.0,2349.0,2400.0,2400.0,2399.0,2400.0,2400.0,2400.0,2600.0,2500.0,2400.0,2500.0,2400.0,2399.0,2350.0,2350.0,2350.0,2350.0,2300.0,2350.0,2350.0,2345.0,2300.0,2349.0,2399.0,2450.0,2500.0,2500.0,2500.0,2500.0,2500.0,2495.0,2500.0,2600.0,2600.0,2650.0,2800.0,2850.0,2800.0,2850.0,2850.0,2839.0,2868.0,2999.0,3000.0,3000.0,2999.0,2950.0,3200.0,3000.0,3000.0,2975.0,2900.0,3000.0,3000.0,3100.0,3200.0,3464.0,3500.0,3500.0,3395.0,3500.0,3500.0,3300.0,3200.0,3399.0,3399.0,3400.0,3450.0,3100.0,3200.0,3200.0,3400.0,3600.0,3595.0,3596.0,3600.0,3599.0,3450.0,3500.0,3400.0,3500.0,3724.0,3500.0,3700.0
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1750.0,1750.0,1775.0,1775.0,,,,,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,,,1750.0,1750.0,1650.0,1650.0,1600.0,1450.0,1800.0,1450.0,1600.0,1800.0,1850.0,1850.0,1800.0,1800.0,1700.0,2000.0,1900.0,1900.0,1850.0,1850.0,2050.0,1900.0,,,1725.0,1725.0,1900.0,1900.0,1900.0,1850.0,1850.0,2400.0,2150.0,1975.0,1975.0,2200.0,2200.0,2100.0,2149.0,2150.0,2150.0,2300.0,2450.0,2449.0,2200.0,2200.0,2200.0,2200.0,2300.0,2250.0,2200.0,2300.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,2150.0,2150.0,2150.0,2150.0,2388.0,2500.0,2400.0,2100.0,2249.0,,1999.0,1999.0,1999.0,3087.0,2250.0,2499.0,2200.0,2200.0,,2195.0,2195.0,2095.0,2500.0,2800.0,,,2650.0,2650.0,2600.0,2650.0,2650.0,2550.0,2550.0,2550.0,2699.0,2300.0,2300.0,2650.0,2500.0,,2350.0,3000.0,2388.0,2388.0,2703.0,2703.0,2395.0,2300.0,3100.0,2750.0,2695.0,1998.0,3084.0,3084.0,3100.0,3100.0,3000.0,3300.0,3300.0,2175.0,2175.0,1995.0,3606.0,2900.0,1895.0,3606.0,3606.0,2900.0,3747.0,3450.0,2800.0,2800.0,3500.0,3565.0,3500.0,3500.0,4000.0,3450.0,3675.0,3600.0,3600.0,3777.0,2900.0,3811.0,3811.0,,3538.0,3544.0,2999.0,3550.0
East Village,Manhattan,neighborhood,3550.0,3650.0,4250.0,3600.0,4200.0,4200.0,3895.0,4295.0,4500.0,4500.0,3900.0,3995.0,3995.0,4500.0,4050.0,4000.0,4200.0,4250.0,4095.0,4295.0,4500.0,4300.0,4500.0,4395.0,4500.0,4450.0,4450.0,4500.0,4495.0,4650.0,4950.0,4850.0,4795.0,4600.0,4500.0,4600.0,4700.0,4600.0,4600.0,4500.0,4725.0,4750.0,4500.0,4500.0,4695.0,4795.0,4795.0,4695.0,4995.0,5000.0,4995.0,4995.0,5000.0,5000.0,5000.0,4946.0,4500.0,4500.0,4495.0,4995.0,5000.0,5184.0,5228.0,4950.0,4900.0,4900.0,4900.0,4950.0,4800.0,5200.0,4995.0,4750.0,4995.0,4995.0,4999.0,5095.0,5100.0,5250.0,5100.0,4990.0,4899.0,4650.0,4700.0,4700.0,5000.0,5200.0,5180.0,5175.0,5060.0,4950.0,4995.0,4995.0,4850.0,4750.0,4500.0,4537.0,4750.0,4600.0,5250.0,5400.0,5300.0,5190.0,5100.0,5000.0,5000.0,4850.0,4800.0,4800.0,4800.0,4980.0,4900.0,5165.0,5400.0,5295.0,5200.0,5400.0,5300.0,5000.0,5000.0,5499.0,5395.0,5583.0,5695.0,5625.0,5390.0,5100.0,4875.0,4400.0,4079.0,4000.0,3900.0,3894.0,3900.0,3800.0,4000.0,4400.0,4995.0,5400.0,5450.0,5500.0,5400.0,5300.0,5695.0,5700.0,5700.0,5800.0,5995.0,6000.0,6300.0,6500.0,6610.0,6500.0,6800.0,6400.0,6000.0,6260.0,6400.0,6295.0,6250.0,6400.0,6395.0,6375.0,6495.0,6500.0,6500.0,6500.0,6500.0,6062.0,5995.0,6495.0,6800.0,6895.0,6700.0,6750.0,6600.0,6700.0,6799.0,6700.0,6495.0,5995.0,6295.0,7200.0,6995.0,6995.0,6995.0,7295.0,7495.0,7500.0,7650.0,7250.0,7950.0,7700.0,7495.0,7495.0,7495.0,7800.0,7750.0,7995.0,8000.0,8000.0
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.0,1750.0,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2675.0,2600.0,,,,,2000.0,,2000.0,,,,,,,,,,,,2100.0,2100.0,2100.0,2100.0,,,2100.0,2100.0,2100.0,,,,,,,,,,2000.0,2800.0,,2250.0,2250.0,,,,,,,,,,,,,,,,,3200.0,3400.0,3400.0,,,,,,,,,3950.0,3950.0,,3464.0,3464.0,,,,,4000.0,3900.0,3596.0,,,,,,,,,,,3600.0,3788.0
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,1600.0,1600.0,,,,,,,,1600.0,1600.0,,,,,,,,1550.0,1550.0,2200.0,1900.0,1900.0,,,1650.0,1650.0,1650.0,1650.0,,,,1700.0,,,,,,1700.0,1700.0,,,,,,,,,,,,,,,,,1950.0,1950.0,1950.0,1900.0,1900.0,,,,,1900.0,1900.0,2050.0,2150.0,2150.0,2600.0,2600.0,,,,,,,,2100.0,2100.0,2100.0,,,,,,2200.0,2200.0,2300.0,2300.0,,,,2400.0,2300.0,2300.0,2300.0,,,,2000.0,2400.0,,,2450.0,2399.0,2399.0,,,,,,,,,2300.0,2100.0,2100.0,2100.0,2600.0,2495.0,,2400.0,2500.0,,2500.0,2200.0,2200.0,,,2800.0,2800.0,3050.0,2800.0,2500.0,2500.0,2500.0,,2600.0,2600.0,3000.0,2800.0,3000.0,3000.0,3000.0,2995.0,2700.0,3300.0,3000.0,3000.0,3500.0,,3464.0,3000.0,3000.0,,3450.0,,,3000.0,3200.0,,,,3000.0,,3000.0,3000.0,3500.0,3500.0,,3800.0,3800.0,3400.0,3000.0,3000.0,3600.0,3600.0,,
Elmhurst,Queens,neighborhood,1450.0,1450.0,2000.0,2000.0,2000.0,1995.0,,,,,,2000.0,1450.0,1450.0,1450.0,1450.0,1450.0,,,1700.0,1600.0,1600.0,1500.0,,1800.0,1800.0,1800.0,2300.0,2300.0,,,2100.0,,2400.0,1950.0,1950.0,1900.0,,2600.0,2500.0,2500.0,2500.0,,,,2850.0,2900.0,2900.0,3600.0,3000.0,3000.0,2000.0,2000.0,2500.0,2500.0,2800.0,3500.0,2950.0,2500.0,2500.0,2500.0,3150.0,2300.0,2300.0,2200.0,2250.0,2200.0,2500.0,2350.0,2600.0,2350.0,2300.0,2300.0,2550.0,2500.0,3200.0,3300.0,2700.0,2600.0,2650.0,2650.0,2450.0,2800.0,2800.0,2800.0,2750.0,2500.0,2800.0,2500.0,2500.0,2600.0,2850.0,2600.0,2900.0,2900.0,2595.0,2800.0,2750.0,2600.0,2500.0,2650.0,2500.0,2750.0,2750.0,2727.0,2650.0,2500.0,2750.0,2700.0,2700.0,2500.0,2600.0,2700.0,2800.0,2750.0,2700.0,2750.0,2800.0,2600.0,2750.0,2800.0,2800.0,2800.0,2950.0,2800.0,2500.0,2750.0,2700.0,2500.0,2500.0,2495.0,2600.0,3200.0,2699.0,2699.0,2600.0,2500.0,2450.0,2450.0,2700.0,2700.0,2775.0,2775.0,2800.0,2680.0,2995.0,2700.0,2750.0,3000.0,2800.0,2999.0,2900.0,2900.0,3100.0,2800.0,3000.0,3000.0,3000.0,3400.0,3000.0,3000.0,3100.0,3100.0,3200.0,3700.0,3200.0,3500.0,3400.0,3200.0,3200.0,3500.0,3300.0,3200.0,3300.0,3595.0,3495.0,3349.0,3200.0,3200.0,3000.0,3200.0,3299.0,3650.0,3300.0,3295.0,3400.0,3795.0,3600.0,3350.0,3300.0,3700.0,3399.0,3200.0,3200.0,3200.0,3200.0,3500.0,3499.0,3400.0,3500.0
