areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03,2026-04,2026-05,2026-06,2026-07,2026-08
Kew Gardens,Queens,neighborhood,1725.0,1700.0,1700.0,2100.0,1700.0,1700.0,1700.0,1700.0,1950.0,1700.0,1700.0,,2000.0,2100.0,2100.0,2100.0,1700.0,1800.0,1600.0,1800.0,1600.0,1600.0,1595.0,1590.0,1495.0,1550.0,1500.0,1752.0,2850.0,2850.0,3000.0,3400.0,3300.0,3046.0,2954.0,2400.0,1795.0,1795.0,1795.0,1795.0,1800.0,1900.0,1900.0,1895.0,1900.0,2000.0,1900.0,2000.0,1975.0,1900.0,1900.0,1750.0,1765.0,1995.0,2000.0,2150.0,2025.0,1950.0,2150.0,2100.0,1895.0,2300.0,2200.0,2125.0,2125.0,1975.0,2000.0,2300.0,2500.0,2500.0,2550.0,2550.0,2550.0,2275.0,2300.0,2450.0,2450.0,2400.0,2300.0,2300.0,2200.0,2195.0,2100.0,2200.0,2100.0,2150.0,2200.0,2200.0,2199.0,2100.0,2100.0,2195.0,2200.0,2000.0,2250.0,2300.0,2250.0,2250.0,2250.0,2490.0,2250.0,2228.0,2250.0,2200.0,2100.0,2100.0,2200.0,2345.0,2195.0,2200.0,2250.0,2250.0,2400.0,2475.0,2300.0,2350.0,2350.0,2350.0,2300.0,2300.0,2350.0,2350.0,2302.0,2267.0,2200.0,2200.0,2350.0,2295.0,2250.0,2300.0,2299.0,2195.0,2195.0,2250.0,2200.0,2300.0,2250.0,2195.0,2050.0,2400.0,2395.0,2500.0,2400.0,2595.0,2365.0,2400.0,2395.0,2495.0,2607.0,2800.0,2500.0,2500.0,2675.0,2645.0,2634.0,2650.0,2800.0,2800.0,2800.0,2600.0,2800.0,2649.0,2700.0,2850.0,2850.0,2850.0,2995.0,2995.0,2950.0,2925.0,2800.0,3100.0,2900.0,2650.0,3200.0,2935.0,2935.0,2700.0,2900.0,2775.0,2750.0,2750.0,2600.0,3095.0,3150.0,3075.0,3195.0,3500.0,3300.0,3500.0,3100.0,3295.0,3000.0,3000.0,2800.0,2800.0,3150.0,3400.0,3200.0,3200.0
Kew Gardens Hills,Queens,neighborhood,,,,,,1350.0,1350.0,,2250.0,2250.0,2250.0,,1500.0,1500.0,1500.0,1500.0,1500.0,1800.0,1800.0,1800.0,1500.0,1500.0,1600.0,1600.0,1100.0,1000.0,1750.0,2095.0,1995.0,1995.0,1600.0,1600.0,1600.0,1650.0,1650.0,1650.0,1650.0,1550.0,,1650.0,1675.0,1650.0,1650.0,1650.0,2000.0,2000.0,1700.0,1750.0,1750.0,2295.0,2200.0,2100.0,2000.0,1800.0,2200.0,2300.0,2249.0,2250.0,2100.0,1950.0,1850.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,2000.0,2000.0,2000.0,2000.0,1925.0,1831.0,1950.0,1950.0,2275.0,2300.0,2000.0,2000.0,2100.0,1975.0,1975.0,1975.0,1950.0,1950.0,1895.0,1975.0,1975.0,1975.0,2050.0,2000.0,1950.0,2075.0,1950.0,2000.0,2050.0,2000.0,2000.0,1895.0,2000.0,2075.0,2070.0,2000.0,1890.0,1950.0,2075.0,2025.0,2025.0,2025.0,2050.0,2050.0,2000.0,2000.0,1925.0,1900.0,1925.0,1950.0,1950.0,2100.0,1925.0,1950.0,2250.0,2300.0,2300.0,1960.0,2000.0,2050.0,2000.0,2100.0,1975.0,1975.0,2200.0,2285.0,2285.0,2300.0,2100.0,2200.0,2450.0,2375.0,2150.0,2275.0,2250.0,2200.0,2225.0,2225.0,2500.0,2299.0,2800.0,2600.0,2550.0,2500.0,2300.0,2299.0,2300.0,2300.0,2350.0,2700.0,3200.0,3000.0,2900.0,3100.0,2999.0,2999.0,2500.0,2955.0,2600.0,2600.0,3300.0,3550.0,2500.0,2500.0,2599.0,2700.0,3100.0,2750.0,2750.0,2750.0,3300.0,3000.0,2599.0,2600.0,2675.0,2950.0,2800.0,2600.0,2900.0,2600.0,2500.0,2450.0,2995.0,2800.0,2700.0,3100.0,2950.0,2900.0,2750.0
Kingsbridge,Bronx,neighborhood,1375.0,1375.0,1375.0,1375.0,,,,1400.0,1400.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1650.0,1500.0,,1300.0,1500.0,1500.0,1500.0,2395.0,2380.0,2355.0,2350.0,1800.0,1450.0,1650.0,2450.0,1700.0,1675.0,1350.0,1300.0,1300.0,1350.0,1250.0,1050.0,1050.0,1500.0,1650.0,1890.0,1890.0,1500.0,1499.0,1450.0,1600.0,1600.0,1600.0,1890.0,1910.0,1600.0,1625.0,1600.0,1600.0,1595.0,1595.0,1665.0,1665.0,1642.0,1675.0,1665.0,1665.0,1650.0,1650.0,1695.0,1900.0,1800.0,1800.0,1775.0,1795.0,1775.0,1775.0,1850.0,1895.0,2109.0,2017.0,2017.0,2017.0,2017.0,2017.0,1995.0,1950.0,1925.0,1900.0,1995.0,1875.0,1800.0,2100.0,2200.0,1933.0,1900.0,1900.0,1775.0,1750.0,2000.0,2099.0,2000.0,2050.0,2000.0,1975.0,1950.0,1995.0,1800.0,1850.0,1995.0,1900.0,2108.0,2100.0,2195.0,1975.0,2050.0,2195.0,2000.0,2025.0,2100.0,1950.0,2000.0,2050.0,2012.0,2100.0,2250.0,2250.0,1995.0,1995.0,2050.0,2176.0,2110.0,2110.0,2050.0,2165.0,2050.0,2150.0,2195.0,2195.0,2250.0,2250.0,2250.0,2200.0,2200.0,2009.0,1995.0,2195.0,2200.0,2200.0,2100.0,2162.0,2395.0,2300.0,2450.0,2350.0,2295.0,2395.0,2495.0,2500.0,2395.0,2448.0,2449.0,2575.0,2550.0,2595.0,2625.0,2862.0,2800.0,2600.0,2450.0,2450.0,2450.0,2450.0,2550.0,3105.0,2600.0,2775.0,2999.0,2700.0,2535.0,2520.0,3000.0,2750.0,3125.0,3125.0,3139.0,4135.0,4135.0,3150.0,3095.0,3095.0,3300.0,3300.0,3050.0,3050.0,3000.0,3100.0,2997.0,3100.0,2825.0,2825.0
Laconia,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,1550.0,1600.0,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,,,,,,,,1700.0,,,,,,1900.0,1850.0,1850.0,,,,2100.0,,,,,,,,,,,,,,,1800.0,1800.0,,,,,,2199.0,1950.0,1950.0,,,,,,,,,,,,,,,,,,,,2750.0,2295.0,2295.0,2500.0,2500.0,2600.0,2600.0,2600.0,2600.0,2400.0,2700.0,2700.0,2795.0,1700.0,,,,,,,,,,,3500.0,3500.0,3449.0,,,,,,,,1800.0,,,2997.0,,,,
Laurelton,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.0,,,,,,,,,,,,1400.0,,,,,,,,,,,,1600.0,1600.0,,,,,,,,,,,,,,,,,,,,,,1650.0,1650.0,,,,1750.0,1785.0,1975.0,1975.0,,,,,,,,,,,,,,,1895.0,1895.0,,,,,,1900.0,,,,,,,,,,,,1900.0,1900.0,,,,,,,,,1700.0,1700.0,,,,,,,,,,2300.0,2299.0,2199.0,,,,,,,,,2746.0,2500.0,2356.0,2550.0,,,2300.0,2300.0,,,,,,2400.0,2200.0,2200.0,,2500.0,,2300.0,2900.0,2800.0,,2975.0,,,,2600.0,2600.0,3100.0,2499.0,2995.0,2895.0,2550.0,2695.0,2650.0
Little Italy,Manhattan,neighborhood,4100.0,3000.0,2999.0,3000.0,4450.0,4450.0,2850.0,4450.0,5500.0,5200.0,5200.0,4700.0,4700.0,4800.0,5250.0,4250.0,4250.0,2875.0,3795.0,4800.0,4500.0,4250.0,3900.0,4550.0,4550.0,4950.0,3895.0,3500.0,3100.0,2900.0,2700.0,2800.0,4500.0,4500.0,4500.0,4950.0,4850.0,4750.0,4300.0,4950.0,3600.0,3300.0,4000.0,4100.0,4950.0,4950.0,4950.0,4250.0,3950.0,4000.0,4250.0,3300.0,3200.0,4250.0,4195.0,4195.0,3300.0,3300.0,3175.0,3250.0,2999.0,2950.0,3995.0,3400.0,3200.0,3295.0,3495.0,3395.0,3800.0,3800.0,3600.0,3950.0,3400.0,3700.0,2800.0,3000.0,3485.0,3500.0,3500.0,3500.0,3500.0,3600.0,3400.0,3300.0,3195.0,3000.0,3695.0,3099.0,2900.0,3600.0,3300.0,3490.0,3390.0,3190.0,3400.0,2999.0,3600.0,3600.0,3400.0,3950.0,3500.0,3600.0,3600.0,3400.0,3300.0,3208.0,3495.0,3600.0,3500.0,3300.0,3500.0,3500.0,3195.0,3500.0,3400.0,3500.0,3400.0,3500.0,3200.0,3595.0,3600.0,4500.0,3900.0,4100.0,3800.0,3700.0,3250.0,2900.0,2895.0,2600.0,2503.0,2415.0,2330.0,2250.0,2400.0,2400.0,2600.0,3200.0,3000.0,2995.0,3650.0,4000.0,3300.0,3250.0,3150.0,3300.0,4100.0,4000.0,4195.0,4195.0,4150.0,4199.0,4000.0,5200.0,4600.0,4200.0,4495.0,4800.0,3800.0,4400.0,4700.0,4200.0,4000.0,4200.0,4495.0,4495.0,4333.0,4250.0,3500.0,4650.0,5350.0,3995.0,3699.0,4199.0,4300.0,4100.0,4000.0,3750.0,3666.0,3600.0,3500.0,5430.0,4070.0,4200.0,4400.0,4700.0,5000.0,5350.0,5495.0,4500.0,5000.0,5000.0,5420.0,4995.0,5520.0,5762.0,5495.0,4990.0,5500.0,5000.0
Little Neck,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2400.0,2400.0,2400.0,,,,1800.0,1800.0,1800.0,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,,,1600.0,,,,,,,,,,,,,2295.0,2295.0,2295.0,2900.0,2900.0,2700.0,2700.0,,,,,,,,,,,1900.0,1900.0,1900.0,1900.0,1900.0,,,,,2450.0,2450.0,2500.0,2295.0,2595.0,2250.0,2200.0,2100.0,,,,,,,,,,,,2900.0,2900.0,2900.0,2400.0,2400.0,1800.0,2000.0,,,,,,,,,,,2400.0,2400.0,1900.0,2975.0,2975.0,2975.0,,,,,,,,,2650.0,2650.0,,,,,,,2100.0,,2500.0,2950.0,,,,2000.0,2200.0,2000.0,2795.0,2500.0,2500.0,3500.0,2250.0,,,2500.0,2500.0,3950.0,,2700.0,2600.0,3200.0,3200.0,,2800.0,2800.0,2995.0,2300.0,2300.0,2500.0,,2600.0,2600.0,,,,,,,,,,,2700.0,2000.0,2550.0,,,,,,,3000.0,2800.0,2800.0,2800.0,
Long Island City,Queens,neighborhood,3185.0,3100.0,3074.0,3000.0,2900.0,3550.0,3700.0,3550.0,3630.0,3600.0,3550.0,3635.0,3495.0,3745.0,3900.0,3745.0,3745.0,3995.0,3800.0,3965.0,3925.0,3745.0,3800.0,3800.0,3600.0,3740.0,3725.0,3740.0,3825.0,3890.0,3975.0,4035.0,4005.0,3825.0,3723.0,3750.0,3795.0,4000.0,3750.0,3988.0,3966.0,3890.0,3850.0,3845.0,3900.0,3855.0,3900.0,3950.0,3895.0,3888.0,3950.0,4140.0,4060.0,4010.0,3910.0,3785.0,3850.0,3950.0,4150.0,4150.0,4015.0,4040.0,3940.0,4100.0,4110.0,4250.0,4200.0,4099.0,4120.0,3950.0,3945.0,4064.0,3850.0,4000.0,4010.0,4030.0,4200.0,4325.0,4266.0,4175.0,4295.0,4007.0,4000.0,3950.0,4007.0,4130.0,4005.0,3997.0,3800.0,3988.0,4035.0,4228.0,4100.0,3850.0,3688.0,3750.0,3825.0,3731.0,3775.0,3774.0,3892.0,4240.0,4000.0,4216.0,4217.0,4144.0,3957.0,4120.0,4075.0,4000.0,4100.0,4125.0,4150.0,4195.0,4125.0,4500.0,4400.0,4556.0,4450.0,4425.0,4350.0,4415.0,4295.0,4294.0,4250.0,4162.0,4015.0,3900.0,3740.0,3900.0,3815.0,3795.0,3850.0,4010.0,4000.0,4240.0,4365.0,4395.0,4573.0,4500.0,4800.0,4950.0,5055.0,5195.0,5060.0,5100.0,5100.0,5406.0,5400.0,5335.0,5200.0,5299.0,5500.0,5605.0,5600.0,5475.0,5395.0,5350.0,5393.0,5710.0,5834.0,5750.0,5750.0,5500.0,5500.0,5700.0,5630.0,5750.0,5775.0,5770.0,5618.0,5900.0,5900.0,5650.0,5950.0,5850.0,5800.0,5899.0,5885.0,5850.0,5850.0,5985.0,5950.0,6200.0,6190.0,6016.0,5995.0,6206.0,6100.0,6100.0,5950.0,5900.0,6121.0,6225.0,6268.0,6300.0,6414.0,6350.0,6500.0,6500.0
Longwood,Bronx,neighborhood,,,,,,,1323.0,1323.0,,,,,,,,,,,,1350.0,1150.0,1150.0,,,,,,,,,,,,,,,,,,930.0,930.0,,,,,,,1500.0,1300.0,1300.0,,1700.0,1700.0,1400.0,1400.0,1600.0,1600.0,1600.0,,,,,,1123.0,1123.0,,,,,1595.0,1595.0,1595.0,1595.0,,1600.0,1600.0,1600.0,1595.0,1590.0,1590.0,,1095.0,1975.0,,,1800.0,1850.0,1865.0,1900.0,1800.0,1800.0,2200.0,1800.0,1690.0,2500.0,2300.0,2300.0,2500.0,1800.0,,1315.0,1850.0,1800.0,1650.0,1950.0,1950.0,1850.0,1850.0,1850.0,2030.0,2100.0,2100.0,2050.0,1833.0,1900.0,1750.0,1750.0,1895.0,1899.0,2299.0,2298.0,2275.0,2050.0,1980.0,1895.0,1750.0,2200.0,2175.0,2050.0,2200.0,1695.0,1800.0,2000.0,2000.0,,,,2195.0,1995.0,1950.0,1950.0,1875.0,1875.0,2100.0,2100.0,2200.0,2200.0,2000.0,1995.0,1950.0,2350.0,2350.0,2199.0,2575.0,,1620.0,1620.0,2150.0,2000.0,2600.0,2295.0,2495.0,2495.0,,,2395.0,2395.0,2495.0,2395.0,2395.0,2400.0,1705.0,1550.0,,,2200.0,,2500.0,2500.0,2500.0,,,,1595.0,1595.0,2500.0,2500.0,,1740.0,1740.0,,,,,,,2795.0,2795.0,2580.0,2580.0
Lower East Side,Manhattan,neighborhood,2650.0,2695.0,2600.0,2595.0,2600.0,2600.0,2650.0,3000.0,3000.0,2800.0,2800.0,3200.0,3000.0,2950.0,3100.0,2995.0,2950.0,3000.0,3150.0,3295.0,3495.0,3500.0,3450.0,3295.0,3395.0,3295.0,3495.0,3495.0,3395.0,3395.0,2900.0,3095.0,3200.0,3295.0,3295.0,3400.0,3300.0,3400.0,3300.0,3200.0,3150.0,3150.0,3300.0,3195.0,3100.0,3100.0,3150.0,3150.0,3195.0,3095.0,3095.0,3350.0,3295.0,3295.0,3100.0,3150.0,3195.0,3000.0,3025.0,3195.0,3000.0,3150.0,3195.0,3195.0,3325.0,3299.0,3200.0,3300.0,3300.0,3254.0,3200.0,3200.0,3300.0,3400.0,3400.0,3400.0,3500.0,3500.0,3400.0,3400.0,3400.0,3300.0,3195.0,3100.0,3100.0,3250.0,3350.0,3300.0,3400.0,3391.0,3300.0,3299.0,3250.0,3295.0,3195.0,3199.0,3100.0,3000.0,3250.0,3300.0,3392.0,3250.0,3295.0,3400.0,3450.0,3600.0,3500.0,3395.0,3500.0,3600.0,3450.0,3400.0,3483.0,3500.0,3483.0,3500.0,3600.0,3650.0,3760.0,3760.0,4325.0,4250.0,4195.0,3900.0,3450.0,3199.0,3000.0,2900.0,2800.0,2884.0,2795.0,2750.0,2665.0,2550.0,2600.0,2799.0,2929.0,3065.0,3400.0,3495.0,3800.0,3800.0,3900.0,4195.0,4199.0,3995.0,4144.0,4100.0,4200.0,4495.0,4500.0,4500.0,4499.0,4447.0,4100.0,4420.0,4250.0,4495.0,4250.0,4200.0,4200.0,4299.0,4300.0,4250.0,4175.0,4000.0,4000.0,4000.0,3950.0,4195.0,4400.0,4400.0,4350.0,4299.0,4495.0,4200.0,4200.0,4090.0,4000.0,4060.0,4400.0,4500.0,4495.0,4795.0,4700.0,4795.0,5150.0,5250.0,5000.0,4995.0,5295.0,5300.0,4990.0,4995.0,4995.0,5250.0,5250.0,5450.0,5495.0,5495.0
Manhattan,Manhattan,borough,3995.0,3995.0,4000.0,4100.0,4200.0,4000.0,4000.0,4190.0,4350.0,4350.0,4400.0,4320.0,4300.0,4500.0,4400.0,4395.0,4300.0,4500.0,4275.0,4400.0,4600.0,4690.0,4600.0,4500.0,4500.0,4500.0,4500.0,4500.0,4430.0,4495.0,4400.0,4500.0,4535.0,4500.0,4500.0,4445.0,4400.0,4495.0,4450.0,4250.0,4200.0,4050.0,3995.0,4000.0,4395.0,4400.0,4500.0,4450.0,4350.0,4420.0,4425.0,4395.0,4295.0,4200.0,3950.0,3800.0,3995.0,3950.0,3995.0,4000.0,4000.0,4000.0,4150.0,4200.0,4250.0,4095.0,3995.0,4100.0,4350.0,4395.0,4295.0,4350.0,4350.0,4395.0,4300.0,4200.0,4050.0,4000.0,4095.0,4000.0,4180.0,4029.0,4000.0,3966.0,3995.0,3995.0,3995.0,3995.0,3950.0,3895.0,3795.0,3850.0,4000.0,4000.0,4000.0,4167.0,4100.0,4110.0,3995.0,3900.0,3900.0,3873.0,3800.0,3800.0,3800.0,3850.0,3938.0,3938.0,3995.0,3950.0,3800.0,3850.0,3900.0,3895.0,3900.0,3950.0,4150.0,4295.0,4499.0,4629.0,4619.0,4597.0,4525.0,4500.0,4195.0,3950.0,3750.0,3547.0,3404.0,3385.0,3300.0,3350.0,3324.0,3395.0,3300.0,3295.0,3300.0,3400.0,3575.0,3700.0,3995.0,4200.0,4350.0,4295.0,4500.0,4600.0,4600.0,4600.0,4750.0,4800.0,5000.0,5100.0,5317.0,5500.0,5400.0,5300.0,5400.0,5449.0,5250.0,5147.0,5000.0,5000.0,4995.0,5000.0,5200.0,5100.0,5100.0,5000.0,5200.0,5400.0,5475.0,5200.0,5000.0,4995.0,4995.0,5000.0,4995.0,4999.0,5000.0,5254.0,5500.0,5500.0,5400.0,5500.0,5495.0,5500.0,5600.0,5600.0,5695.0,5750.0,5795.0,5900.0,5950.0,5800.0,5950.0,5995.0,5995.0,5995.0,6000.0,6000.0
Manhattan Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,2400.0,2400.0,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,2100.0,2100.0,,,,,,,,,,,,,,,,,,,1900.0,1995.0,1995.0,2290.0,2290.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,3300.0,3150.0,3150.0,2400.0,1850.0,3200.0,2600.0,2300.0,2200.0,2200.0,2150.0,2200.0,1650.0,,,,,,,3499.0,3299.0,3150.0,3375.0,3295.0,3295.0,,,,,,2500.0,,,,2300.0,2300.0,2100.0,2100.0,2100.0,2450.0,2450.0,,,,,,,,,3700.0,3700.0,1800.0,1800.0,2100.0,2100.0,2100.0,2100.0,,,2000.0,2000.0,,2300.0,2700.0,2700.0,2700.0,,,,,,,,,,,,2800.0,2800.0,,,,,,,,2300.0,2300.0,4200.0,4200.0,4200.0,,,,,,,,,4100.0,,,,,4350.0,4350.0,,,,,,,,3500.0,2750.0,,,,,,4250.0,,
Marble Hill,Manhattan,neighborhood,,,,1600.0,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.0,2100.0,,,,,,,,,1650.0,1650.0,1850.0,1850.0,2200.0,2200.0,2500.0,2500.0,2500.0,1695.0,1695.0,1700.0,1700.0,1700.0,1699.0,1700.0,1699.0,1600.0,1700.0,1650.0,1600.0,1700.0,1699.0,1800.0,1850.0,1850.0,1850.0,,,,,,,,,,2300.0,2300.0,1995.0,1995.0,1800.0,1800.0,1800.0,,3100.0,3100.0,2300.0,2250.0,2235.0,2280.0,2280.0,2300.0,2100.0,1825.0,2000.0,2200.0,1950.0,2300.0,2330.0,2200.0,2260.0,2310.0,2210.0,2200.0,2100.0,2220.0,2425.0,2075.0,2095.0,2425.0,2075.0,2000.0,2200.0,2200.0,2100.0,2300.0,2300.0,2150.0,1995.0,2150.0,1795.0,,1795.0,,2600.0,2199.0,,,,,,2300.0,,1850.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2150.0,2250.0,2250.0,2300.0,2400.0,,2195.0,2295.0,2395.0,2295.0,2600.0,2295.0,2200.0,2395.0,2395.0,2300.0,2600.0,2295.0,2295.0,2295.0,2295.0,2100.0,2575.0,2350.0,,,2800.0,2800.0,2850.0,2850.0,,2885.0,2885.0,2600.0,2600.0,2986.0,2986.0,2400.0,2400.0,,,,2495.0,,3750.0,3195.0,3550.0,2970.0,3990.0,4195.0,4025.0,3995.0,3995.0,4075.0,4195.0,2820.0,2500.0,
Marine Park,Brooklyn,neighborhood,,,,,,,1100.0,1100.0,,,,,,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,352000.0,,,,,,,,,,,,1600.0,1600.0,1600.0,,,,,,,,,,1400.0,1400.0,,1400.0,1400.0,1400.0,,1400.0,1400.0,1400.0,,,2400.0,1700.0,1650.0,1575.0,2200.0,1575.0,1553.0,1575.0,1700.0,1700.0,1700.0,1850.0,1850.0,1850.0,1550.0,1750.0,1750.0,2200.0,2200.0,2200.0,2000.0,1846.0,1846.0,1650.0,,1600.0,1600.0,1900.0,1900.0,1900.0,1800.0,1700.0,1750.0,1750.0,1799.0,1899.0,1775.0,1775.0,1800.0,1940.0,1940.0,1700.0,1850.0,1800.0,1850.0,2199.0,2149.0,1699.0,2100.0,2100.0,1850.0,,,2150.0,1900.0,1675.0,1800.0,2200.0,1775.0,1799.0,1799.0,1799.0,1945.0,1799.0,1799.0,1799.0,1849.0,1849.0,1849.0,2175.0,2175.0,2225.0,2200.0,2075.0,2075.0,2075.0,2100.0,2100.0,2100.0,2000.0,1850.0,1850.0,2000.0,2000.0,2000.0,2000.0,1500.0,,2200.0,1402.0,2200.0,2250.0,2500.0,1850.0,2650.0,2375.0,2299.0,2399.0,2200.0,2000.0,2200.0,2200.0,2200.0,2200.0,2400.0,2400.0,2300.0,,,,,2700.0,2500.0,2499.0,2499.0,3000.0,3000.0,2650.0,2650.0,2850.0,2850.0,2850.0,2195.0,2600.0,2650.0,2650.0,,,2599.0,2550.0,2499.0,2499.0,2950.0,2499.0,2499.0,2100.0,2700.0,2900.0,,,,,,
Maspeth,Queens,neighborhood,,,,,1700.0,,,1375.0,1375.0,1400.0,1350.0,1050.0,1650.0,1650.0,1075.0,1650.0,1650.0,,,,,,1500.0,1800.0,1600.0,1600.0,,,,1600.0,1600.0,1200.0,1200.0,1200.0,1500.0,1500.0,1500.0,1450.0,1450.0,1600.0,1700.0,1600.0,1600.0,1350.0,1350.0,1700.0,1700.0,1700.0,1800.0,1600.0,1650.0,1650.0,1600.0,1800.0,1650.0,1700.0,1700.0,1600.0,1600.0,1775.0,1600.0,1600.0,2100.0,2000.0,1800.0,1950.0,1900.0,1900.0,1950.0,1800.0,1850.0,1900.0,1875.0,1850.0,1800.0,2000.0,1975.0,2000.0,2150.0,2150.0,2000.0,1895.0,1950.0,1825.0,1900.0,1900.0,1900.0,2000.0,1999.0,2000.0,2000.0,2095.0,2100.0,1900.0,2000.0,2050.0,2050.0,2000.0,2000.0,2000.0,2000.0,2000.0,1999.0,2000.0,2000.0,1900.0,1900.0,1900.0,1900.0,1900.0,2195.0,2000.0,2050.0,2100.0,2062.0,2094.0,2094.0,2000.0,2000.0,2000.0,1950.0,1997.0,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,2000.0,1925.0,1925.0,1850.0,1875.0,1899.0,2000.0,1900.0,1950.0,2075.0,2150.0,2150.0,1999.0,2000.0,2199.0,2199.0,2290.0,2300.0,2250.0,2200.0,2250.0,2370.0,2450.0,2650.0,2650.0,2500.0,2400.0,2299.0,2400.0,2450.0,2500.0,2400.0,2450.0,2500.0,2500.0,2500.0,2600.0,2450.0,2600.0,2600.0,2600.0,2599.0,2600.0,2600.0,2550.0,2600.0,2600.0,2500.0,2675.0,2699.0,2600.0,2500.0,2500.0,2600.0,2800.0,2700.0,2700.0,2700.0,2800.0,2600.0,2700.0,2800.0,2800.0,2800.0,2750.0,2750.0,2800.0,2675.0,2700.0,2995.0,2700.0,2899.0
Melrose,Bronx,neighborhood,,,,,,1323.0,1323.0,2200.0,1800.0,1800.0,,,,,,,,,,1400.0,1243.0,1496.0,1496.0,1399.0,1399.0,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,1450.0,1450.0,1450.0,,1550.0,1550.0,,,,,1350.0,1400.0,1350.0,1500.0,1500.0,1600.0,1600.0,1695.0,1695.0,1695.0,1695.0,1550.0,1450.0,1750.0,1650.0,1600.0,1650.0,1900.0,1650.0,1600.0,,,1950.0,1650.0,1625.0,1625.0,1950.0,1950.0,1700.0,1835.0,1500.0,1500.0,1800.0,1550.0,2000.0,2100.0,1995.0,1700.0,1995.0,2000.0,2000.0,1825.0,1850.0,1850.0,1995.0,1775.0,1700.0,2200.0,1900.0,2100.0,1975.0,1975.0,1975.0,2016.0,1974.0,1850.0,1875.0,1900.0,1795.0,1980.0,2410.0,1650.0,1750.0,2200.0,2200.0,2089.0,2150.0,2150.0,2050.0,1750.0,1850.0,1695.0,1695.0,1900.0,1795.0,1795.0,1795.0,1675.0,2400.0,2300.0,2195.0,1995.0,2250.0,2300.0,2200.0,2300.0,1750.0,2400.0,2395.0,1950.0,1895.0,2185.0,2350.0,2295.0,2295.0,2200.0,2200.0,2200.0,,1195.0,2255.0,2450.0,2255.0,2295.0,2195.0,1630.0,2300.0,2300.0,2300.0,2300.0,2300.0,1650.0,2200.0,2200.0,2575.0,2325.0,2325.0,1695.0,1895.0,1895.0,1895.0,2150.0,2696.0,2100.0,2200.0,2250.0,2250.0,2250.0,2300.0,2350.0,2350.0,3220.0,2683.0,2500.0,1890.0,2300.0,2683.0,2200.0
